item_id,date,p10,p50,p90
turkey,2021-03-12T00:00:00Z,179.7669677734,1375.6928710938,2911.5786132812
turkey,2021-03-13T00:00:00Z,220.1143798828,1162.6595458984,2405.7416992188
turkey,2021-03-14T00:00:00Z,143.1390228271,1167.5496826172,2183.5285644531
turkey,2021-03-15T00:00:00Z,83.856842041,856.7564697266,1678.0157470703
turkey,2021-03-16T00:00:00Z,65.2359619141,978.3995361328,2183.0439453125
turkey,2021-03-17T00:00:00Z,-169.5095214844,882.412902832,1964.7517089844
turkey,2021-03-18T00:00:00Z,-340.4801635742,920.3182983398,2046.4328613281
turkey,2021-03-19T00:00:00Z,-101.5577850342,886.8292236328,2037.8112792969
turkey,2021-03-20T00:00:00Z,-87.9613189697,722.3618164062,2036.8757324219
turkey,2021-03-21T00:00:00Z,49.3290557861,775.8028564453,2403.5756835938
turkey,2021-03-22T00:00:00Z,-460.8190307617,484.4253234863,1688.8703613281
turkey,2021-03-23T00:00:00Z,-343.9234313965,786.5688476562,1975.51953125
turkey,2021-03-24T00:00:00Z,-853.9993896484,703.3419799805,1597.236328125
turkey,2021-03-25T00:00:00Z,-304.8018493652,724.409362793,1961.7590332031
turkey,2021-03-26T00:00:00Z,-265.9801940918,687.028503418,1709.1043701172
turkey,2021-03-27T00:00:00Z,-297.652130127,682.3295288086,1755.3614501953
turkey,2021-03-28T00:00:00Z,-206.399307251,683.0989990234,1689.8095703125
